"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-VARPA_RS06225",1594.39342301017,-0.0152952952964686,0.158877811755755,-0.0962708079085469,0.923305495288852,0.992326905195369
"gene-VARPA_RS04590",2336.09323181745,0.0155443892153503,0.215539540242955,0.0721185040936281,0.942507600431545,0.995383202138784
"gene-VARPA_RS09685",708.04230519184,0.295690906212415,0.106300936069099,2.78163972159385,0.00540850440228607,0.125794712430005
"gene-VARPA_RS25040",3377.51018694864,-0.0986699757299183,0.103228066473615,-0.955844462660142,0.339150821058087,0.825555206203403
"gene-VARPA_RS11520",3856.27335884197,-0.223225895309498,0.200439730645941,-1.11368087848714,0.265416115350011,0.77728083561909
"gene-VARPA_RS04175",16954.7443101666,0.216628024374354,0.235121189471322,0.921346242171751,0.356869685649129,0.84108432956979
"gene-VARPA_RS08885",3646.67538417077,-0.511426898769197,0.286944302923813,-1.78232114580434,0.0746968762992436,0.484885757356297
"gene-VARPA_RS15955",17203.7137590223,0.0931405462603807,0.191853059975993,0.485478554639866,0.627336921380469,0.933204865292565
"gene-VARPA_RS10325",2877.99521405913,-0.277123680973419,0.213871789505831,-1.29574677246465,0.195062741487436,0.700272916996613
"gene-VARPA_RS25545",1868.87965367762,0.0808368051391077,0.176006596490848,0.459282815251253,0.646031086666755,0.937300824800591
"gene-VARPA_RS17850",15533.0141872642,-0.144621113126396,0.383767551857175,-0.376845599443017,0.706288351200568,0.9547233088029
"gene-VARPA_RS25055",2174.43176521797,0.137136661132329,0.151391074495724,0.905843766477805,0.365018551914388,0.844398874391027
"gene-VARPA_RS18415",4801.4226561102,0.33177775601598,0.130789002599854,2.53674047068809,0.0111889868491688,0.1959373743587
"gene-VARPA_RS06860",4363.0533582051,0.08306906711463,0.220054849287329,0.377492554168463,0.705807596725916,0.9547233088029
"gene-VARPA_RS29850",194.594375474001,0.249625023983622,0.408892483602415,0.610490615489876,0.54153685810102,0.911729856972866
"gene-VARPA_RS29750",426.496674420794,0.106835179349141,0.208342695623225,0.512785816798423,0.6081011521146,0.927788969536002
"gene-VARPA_RS27370",120.128802448878,-0.500933597333015,0.313554272719995,-1.59759773957968,0.110132529833292,0.56468161525689
"gene-VARPA_RS27515",23664.7068318725,-0.219067138729757,0.488725565809477,-0.448241618723006,0.653978829397466,0.937805955348934
"gene-VARPA_RS04040",7866.78535644847,-0.819165788282845,1.23963391348174,-0.660812663621044,0.508732460551455,0.903613407192825
"gene-VARPA_RS04180",2042.42984597111,-0.0488756329619829,0.227024667953601,-0.215287763230963,0.829542969480777,0.975228579867622
"gene-VARPA_RS20050",19945.5845581991,-0.706732096330635,0.355670556604227,-1.98704133138873,0.0469178168169333,0.398074547190431
"gene-VARPA_RS06750",4541.4572310638,-0.5579761218272,0.23688361387331,-2.35548636186214,0.0184984760636127,0.246781565620202
"gene-VARPA_RS21080",110.838116941883,-0.521245903020638,0.261252530701232,-1.9951803016857,0.0460232186519985,0.396957611065304
"gene-VARPA_RS09845",1853.50791846483,0.0977304266090603,0.146550854545758,0.666870397391954,0.504854921186016,0.903613407192825
"gene-VARPA_RS24020",936.933721205158,-0.2720678014843,0.196571479313022,-1.38406549330108,0.166338401650237,0.65835908774049
"gene-VARPA_RS14380",164.505556969669,0.0830608998040735,0.311845801793435,0.26635247076083,0.789967766227126,0.968212782045209
"gene-VARPA_RS00705",2096.27233636366,-0.0661028625236748,0.253777298089921,-0.260475870068774,0.794496725974663,0.968835683658172
"gene-VARPA_RS14470",4260.72100447537,0.0689252977211255,0.312772115340615,0.220369062139905,0.825583738009417,0.975228579867622
"gene-VARPA_RS10865",2153.22991561627,-0.333858634140344,0.284223959085491,-1.17463226961779,0.240141867227171,0.747370680019949
"gene-VARPA_RS10635",2958.87006591419,0.0366529426400556,0.549673561751384,0.0666812908433709,0.946835428901138,0.995508989918267
"gene-VARPA_RS01350",913.732344137756,0.0632982314490137,0.15197856924827,0.416494455515044,0.677048223701599,0.94412611524024
"gene-VARPA_RS19810",5683.55281996933,-0.192116732663007,0.316563533824529,-0.60688206990227,0.543929178039674,0.913514219104324
"gene-VARPA_RS00880",11253.5930124227,0.485662484805153,0.284004160732809,1.7100541187566,0.0872558659644468,0.521156932230926
"gene-VARPA_RS29450",13138.250638928,-0.650642280466737,0.2833522908109,-2.29623088136935,0.021662683714848,0.265235785972041
"gene-VARPA_RS07840",8491.92635514286,-0.134373732484441,0.204506527278982,-0.657063294127194,0.511140219400808,0.90440188615724
"gene-VARPA_RS19010",254.77164064826,0.236836015490803,0.187237902317164,1.26489355285355,0.205909488793142,0.710161156937479
"gene-VARPA_RS18040",4072.03350618619,-0.32278733298384,0.211776935300469,-1.52418549511008,0.127462380352278,0.591121970899685
"gene-VARPA_RS09830",1965.85243970297,-0.0867873268769182,0.143203833578255,-0.606040527745317,0.544487841406086,0.913514219104324
"gene-VARPA_RS23110",725.60501792045,0.0658622486152329,0.148338202613229,0.444000584171559,0.657042161561416,0.939653237183826
"gene-VARPA_RS08985",4252.24832816396,0.177459579479749,0.231134481875199,0.767776309445546,0.442620091435256,0.88318762199602
"gene-VARPA_RS02975",5.77440016621496,0.241967460803772,1.32737246216875,0.182290553480693,0.855354711713838,0.980846349806011
"gene-VARPA_RS19350",4769.01413959267,0.0397170160095304,0.285266487577471,0.139227766804344,0.889270167447425,0.987117209596131
"gene-VARPA_RS29280",3840.48170865627,0.0659729541618228,0.0716264530322898,0.921069679830184,0.357014048922635,0.84108432956979
"gene-VARPA_RS03505",1420.74117789719,0.0396705404429559,0.416854521392027,0.0951663911680309,0.924182664756917,0.992688112826775
"gene-VARPA_RS14090",5174.62803664108,-0.0876088389168096,0.22834785339125,-0.383663947857225,0.70122753680318,0.953542817540035
"gene-VARPA_RS13610",50458.6836583132,-0.267322402313043,0.403261454336157,-0.662900952815104,0.507393991460667,0.903613407192825
"gene-VARPA_RS05185",1215.54408711626,0.33311892192832,0.135902041086594,2.45116938101073,0.0142392930268533,0.223044121010645
"gene-VARPA_RS02435",2738.89037022594,0.011226742021654,0.166088178561682,0.0675950697929092,0.946107980159906,0.995508989918267
"gene-VARPA_RS28345",1313.3409080121,0.155315764263415,0.1567974337737,0.99055042244873,0.321905156452419,0.818568087474866
"gene-VARPA_RS16105",815.378122594832,-0.0935165641753944,0.289252546995837,-0.323304203011012,0.746464871241649,0.961142578154787
"gene-VARPA_RS29920",1741.08369647592,0.352373663505631,0.210872676614629,1.67102570689894,0.0947166002751609,0.535749108035276
"gene-VARPA_RS06595",12345.8191906271,-2.02126921812166,0.84600079057577,-2.38920488093874,0.0168848833291875,0.243428515694165
"gene-VARPA_RS25580",800.586671122398,0.0559286905118508,0.111700528361478,0.500702112445322,0.616580785364846,0.928774287507155
"gene-VARPA_RS13055",153.397069685404,0.085624853582588,0.20544767338966,0.416772077141943,0.676845128236954,0.94412611524024
"gene-VARPA_RS01220",2276.6606667556,0.631529363120775,0.855573516364477,0.738135707851599,0.460431986848743,0.888620052504512
"gene-VARPA_RS17455",496.056493945374,-0.0232517036313815,0.165999093130875,-0.140071269022233,0.888603680766553,0.987117209596131
"gene-VARPA_RS29605",1614.28913023928,0.0318577171217114,0.177636903130518,0.179341772797649,0.857669348574517,0.981997235721525
"gene-VARPA_RS13775",1052.35687868076,0.337987402354731,0.179922813196814,1.87851332662865,0.0603109757101057,0.443659405669815
"gene-VARPA_RS09790",514.84242177064,-0.0987858604830302,0.196453269140087,-0.502846610369146,0.615072120286217,0.928154922997037
"gene-VARPA_RS20230",3316.05557536709,0.473989631206694,0.192570839082771,2.46137802309187,0.0138404451205121,0.219986388933945
"gene-VARPA_RS26565",5101.90301976892,-0.245795308610898,0.197635832069252,-1.24367785961389,0.213618147743657,0.719706779646414
"gene-VARPA_RS20460",1106.2665836436,0.43829718958487,0.233364126255177,1.87816866550262,0.0603580952559982,0.443659405669815
"gene-VARPA_RS08195",4812.37728735155,-0.0605664915946231,0.153034115532162,-0.395771174185629,0.69227384382738,0.952223787191857
"gene-VARPA_RS19905",3144.32801294357,0.051701454433785,0.113850194842524,0.454118278016983,0.649743698307475,0.937300824800591
"gene-VARPA_RS11995",1221.50726363744,0.265758576602492,0.0985123946591444,2.69771715043598,0.00698167335002822,0.150744086955448
"gene-VARPA_RS15040",10027.0189759449,-0.0482724229345209,0.316451266432406,-0.152542991781111,0.878758684633286,0.985413685076492
"gene-VARPA_RS04940",1299.13937308045,0.12025904946861,0.0945085972307101,1.27246677013986,0.203207323505831,0.707843198721172
"gene-VARPA_RS12550",11019.266831356,-0.276102971771318,0.199250540979208,-1.38570751383872,0.165836232892382,0.65835908774049
"gene-VARPA_RS29035",319.882605085886,0.31407620688947,0.121771373210495,2.57922858721939,0.00990212377837858,0.181257609733237
"gene-VARPA_RS00955",2304.58372166095,0.030683676821294,0.438451441836997,0.0699819270584158,0.944208044483061,0.995508989918267
"gene-VARPA_RS21970",288.337277955317,0.2343828967844,0.229487507753643,1.02133183230179,0.307097249782482,0.810051561295016
"gene-VARPA_RS01535",2370.26647525435,0.0893644563071449,0.157599796723899,0.567034083576286,0.570691025240665,0.916832095370836
"gene-VARPA_RS23915",7402.44632230644,0.406062404283087,0.235155814577923,1.72678019895839,0.0842071459472969,0.514988677346717
"gene-VARPA_RS06665",1363.06472217023,-2.70860716655624,0.531835082719956,-5.0929456415392,3.52542801011539e-07,0.000194180790679421
"gene-VARPA_RS10135",90.7049536426039,0.596123668434241,0.287786254757696,2.07141119000333,0.0383203860590456,0.359174774963765
"gene-VARPA_RS21565",568.641776301708,0.025542907098447,0.212873712128097,0.119990894333992,0.904490361111015,0.988936625585387
"gene-VARPA_RS03215",4065.18681110338,-0.657202202405865,0.369303061326439,-1.77957420673787,0.0751456705398987,0.486750020787473
"gene-VARPA_RS22445",1520.74907846346,0.437884193334294,0.961293150306286,0.455515773928874,0.648738222047284,0.937300824800591
"gene-VARPA_RS12645",9083.10280583663,-0.261093311489656,0.23639202141817,-1.10449290937696,0.269379377693875,0.782870498086725
"gene-VARPA_RS07185",4952.04852860194,0.223793860601846,0.156512616811068,1.42987744478131,0.152752196618952,0.631100678727471
"gene-VARPA_RS20910",2052.34245657661,0.0629646418623191,0.151400427745222,0.415881532172925,0.677496693924108,0.944512863734975
"gene-VARPA_RS25715",27854.6711482038,-0.101018815970543,0.283658893058861,-0.356127794483005,0.721744862982551,0.959261529194845
"gene-VARPA_RS07470",377.251831367037,0.0598929035407384,0.203837802481091,0.293826281542132,0.768890651307341,0.965531271406684
"gene-VARPA_RS12660",1071.83957618376,0.227947732145929,0.167017549604546,1.36481305518881,0.172311814475193,0.667537910428113
"gene-VARPA_RS11375",856.324899536351,0.188186949570211,0.29708831830022,0.633437728709481,0.526447833654959,0.907554056548253
"gene-VARPA_RS10200",135.857122959932,0.322415513581675,0.233622892209998,1.38006815398837,0.167565661437341,0.660611460473144
"gene-VARPA_RS06675",10478.6970787806,0.41991017647641,0.124379964622482,3.37602746351408,0.000735405780399222,0.0410193001956011
"gene-VARPA_RS21075",130.873413027104,-0.11078212562463,0.239342326487808,-0.462860569838544,0.643464312126605,0.937300824800591
"gene-VARPA_RS19125",975.723112893704,0.137015886116324,0.155512704731227,0.881059115736744,0.378285824362445,0.851702463369211
"gene-VARPA_RS01940",6229.54225923363,-0.289840359136929,0.384765052186006,-0.753291801036058,0.45127458462603,0.886954724753249
"gene-VARPA_RS20005",3437.89370774117,-0.517711051141263,0.414943738268458,-1.24766565535282,0.212153523704344,0.718388323100038
"gene-VARPA_RS28210",8601.42686701109,0.0192841465292383,0.236111110733754,0.08167403248966,0.934905928425044,0.993806703953947
"gene-VARPA_RS03055",2500.0351546082,1.20217075003813,0.446048542387634,2.695156772855,0.00703555199678227,0.15132917625039
"gene-VARPA_RS09155",656.285772230086,0.167009159191858,0.131178096276983,1.27314821553149,0.20296545231366,0.707843198721172
"gene-VARPA_RS07540",1071.50207608646,0.250440851210004,0.25218413190584,0.993087270469152,0.320667426888468,0.818568087474866
"gene-VARPA_RS31030",28435.5062165375,0.090315327750678,0.211263217381886,0.427501431010688,0.669014143055422,0.943263048731253
"gene-VARPA_RS14545",3751.66672521382,0.574658444657693,0.29207647474106,1.96749308607328,0.0491263922215515,0.407066556729885
"gene-VARPA_RS15945",2460.95008229424,-0.201362828327819,0.209232849281453,-0.962386303199227,0.335855591284595,0.825555206203403
"gene-VARPA_RS09020",8008.50660560242,-0.136752039630002,0.182491302569822,-0.749361957004389,0.453639073945457,0.887643459781661
"gene-VARPA_RS14780",9728.57158388321,0.448324092493248,0.537138549324614,0.834652610684823,0.403913330976366,0.866699552042965
"gene-VARPA_RS24690",581.526792580051,0.206736557856033,0.14054421114545,1.47097170471205,0.141298769156973,0.615673194724883
"gene-VARPA_RS16515",3947.15358743089,-0.134634905077858,0.142353293537496,-0.945780049988056,0.344260783084051,0.828298247301712
"gene-VARPA_RS28975",3004.58542287162,-0.0630124936435201,0.230719209978434,-0.273113338284273,0.784766093900448,0.968159517171019
"gene-VARPA_RS23950",2017.27760821886,-0.18738473482598,0.182931978250722,-1.02434105079843,0.305674214830363,0.810051561295016
"gene-VARPA_RS23355",2636.1375954898,-0.330930762970665,0.266609065115429,-1.24125848019229,0.214510277467447,0.720040689687405
"gene-VARPA_RS05175",3229.92501709913,0.109132955491624,0.188225249977281,0.579799763872257,0.562049656850194,0.916402694014564
"gene-VARPA_RS28675",25812.5073618764,0.317368632797258,0.13691549576935,2.31798914369708,0.0204499110805859,0.258833909436162
"gene-VARPA_RS27885",3431.49559253498,-0.589744638580415,0.272244888682507,-2.16622850638044,0.0302937298235012,0.31959619694706
"gene-VARPA_RS04510",2282.37674013528,-0.171177277448003,0.148370768905997,-1.15371294972836,0.248617873000818,0.761400135717806
"gene-VARPA_RS27785",2045.08870390516,0.307263233699475,0.175064418166862,1.75514383172146,0.0792347085574546,0.500514087509479
"gene-VARPA_RS05875",1777.73450789049,0.130147292463345,0.243224128124743,0.535092030000396,0.592586220852266,0.92421788798374
"gene-VARPA_RS03905",1224.20815203969,0.0743375179288542,0.190345300410614,0.390540337841243,0.696137033326696,0.952223787191857
"gene-VARPA_RS01110",400.452257584244,0.354153833521802,0.141219312655547,2.50782861679572,0.0121475569362776,0.204869875831801
"gene-VARPA_RS03355",5880.74275492883,0.229306564144933,0.164493047138786,1.39401979678486,0.163311626583215,0.65542254399553
"gene-VARPA_RS18745",1200.22158716745,0.122729049973242,0.395300394909976,0.310470344966875,0.756203307339175,0.963322561077381
"gene-VARPA_RS16395",8560.85734831819,-0.0579980228278568,0.119920382390654,-0.48363774090481,0.628642985285064,0.933204865292565
"gene-VARPA_RS19055",597.358436300761,0.127142029249171,0.238623084488054,0.532815295393334,0.594161444817814,0.92421788798374
"gene-VARPA_RS29010",1304.21159794981,0.0849473350859278,0.15215283784062,0.558302666526078,0.576637724400848,0.918280909734741
"gene-VARPA_RS12790",3483.55107466954,0.352800464303218,0.203292979234009,1.73542866867582,0.0826649058259591,0.510741941226233
"gene-VARPA_RS14270",1650.71692776928,0.360264447816539,0.126554402920132,2.8467160328187,0.00441727460818308,0.112940965422636
"gene-VARPA_RS16180",42747.225805938,0.216616977729643,0.25146825580741,0.861408836809769,0.389012910771789,0.858730988417091
"gene-VARPA_RS22310",216.678514355481,-0.171330240334273,0.160465421667913,-1.06770816138099,0.285652175826326,0.795179624388996
"gene-VARPA_RS26470",14728.6626362693,-0.125474376428135,0.237707802586374,-0.527851316039752,0.59760253697977,0.925898554860552
"gene-VARPA_RS14895",1006.6328266012,-0.0514607165450079,0.13108988274876,-0.392560550562356,0.694644081216905,0.952223787191857
"gene-VARPA_RS15990",3891.37428558887,0.14343402713544,0.135367431533087,1.05959037200452,0.289330995646001,0.798400881517707
"gene-VARPA_RS03450",204.718033986673,0.571675161780269,0.27056815871644,2.11286932095877,0.0346119543672731,0.341247811961462
"gene-VARPA_RS31125",109.803314163826,-0.0120887213261957,0.266347398412198,-0.0453870448829661,0.963798807032679,0.996575064850038
"gene-VARPA_RS12440",1318.55158685498,0.363430272185932,0.145451619145222,2.4986333897258,0.0124673212816431,0.207157493531118
"gene-VARPA_RS27960",11590.0565542704,-0.10392098247499,0.285033346996075,-0.364592366367649,0.715415713935175,0.957277712293535
"gene-VARPA_RS11105",280.400865538115,0.120145627673369,0.224366747841045,0.535487672881398,0.592312679442042,0.92421788798374
"gene-VARPA_RS19000",868.991805554249,0.491557513718409,0.145084864799215,3.38806886851143,0.000703865886545121,0.0396269915939047
"gene-VARPA_RS20010",1758.83076017469,-0.477146862389665,0.390396442710308,-1.22221109156911,0.221627810531929,0.728141355121847
"gene-VARPA_RS31280",5194.98699744667,0.0440284842500213,0.375869239338749,0.117137769314347,0.906750880159169,0.9890904764192
"gene-VARPA_RS30120",276.717547776515,-0.604695518335287,0.288327852068024,-2.09724975925192,0.0359714717588766,0.348940653583692
"gene-VARPA_RS19960",13724.5009625118,-0.332896287920991,0.248821824015761,-1.3378902322487,0.180932221719706,0.68398324112139
"gene-VARPA_RS13405",311.023549505518,-0.0403850345763047,0.120175322337742,-0.336050977777337,0.736832424808301,0.960366092744813
"gene-VARPA_RS24645",175.396600024164,-0.0217901002363447,0.176966373036627,-0.123131303775067,0.902003123059036,0.988798108970378
"gene-VARPA_RS31440",31.6186124258382,0.678914763495499,0.628557657854479,1.08011533231957,0.280090825087143,0.789376197190246
"gene-VARPA_RS03555",4229.83120584425,-0.130233221579138,0.265396722207912,-0.490711492198132,0.623630517147205,0.930596943967055
"gene-VARPA_RS19715",1011.44177950436,0.263759926044928,0.240747330141242,1.09558816660681,0.273259042575449,0.786860646498328
"gene-VARPA_RS20930",553.249718066842,-0.0274414016911249,0.115008417847098,-0.238603418817638,0.811413113859369,0.974050078689653
"gene-VARPA_RS23745",665.190615892714,-0.709416407853094,0.457053955623663,-1.55215024205419,0.120626278688897,0.581367295276872
"gene-VARPA_RS05125",10251.2296501287,0.941870893099245,0.550992487813568,1.70940786658771,0.0873754247798156,0.521156932230926
"gene-VARPA_RS17245",15910.2550037424,0.00734712383317738,0.325413979344636,0.0225777756935152,0.981987071736117,0.998388613649957
"gene-VARPA_RS11640",1187.88029206963,-0.0863811756333109,0.167683322407252,-0.51514470487123,0.606451905338259,0.927788969536002
"gene-VARPA_RS17130",1070.19706364623,-0.0243808737825332,0.0809872266767827,-0.301045915300155,0.763379482215942,0.96426881964119
"gene-VARPA_RS26620",5118.07650108991,0.623121878397582,0.254497239889727,2.44844257905343,0.014347529703981,0.223910670820678
"gene-VARPA_RS20245",11281.1382664786,-0.128700078105916,0.116921433376193,-1.10073982493719,0.271009908103556,0.783379887915462
"gene-VARPA_RS29545",271.066231099837,0.215969206875218,0.132811788493177,1.62612979860831,0.103922046156399,0.549780322065318
"gene-VARPA_RS27545",4896.55639959641,-0.266040269892105,0.278972493330829,-0.953643374354519,0.34026419231068,0.825555206203403
"gene-VARPA_RS06965",2375.49959535604,-0.0334784738516209,0.0956065308602794,-0.350169319505451,0.726211630394595,0.959905715635294
"gene-VARPA_RS01190",11633.3883772645,0.147652359212845,0.699520970267654,0.211076387254479,0.832827665372769,0.976027472984804
"gene-VARPA_RS21265",2733.11354903558,0.0509752477893405,0.166757961656884,0.305684042206186,0.759845224559821,0.963345555885847
"gene-VARPA_RS00450",826.702225226672,-0.145146461988014,0.521664159177049,-0.278237366770585,0.780830152346732,0.966712492558925
"gene-VARPA_RS28340",685.145040240776,0.272139690115265,0.146405065534823,1.85881334857594,0.0630535997149296,0.452246497473931
"gene-VARPA_RS20830",87.9571849477759,-0.505119351564842,0.293795375161777,-1.71928966304082,0.0855616412430847,0.516456239326996
"gene-VARPA_RS22285",2983.84376221765,0.0173787615199824,0.202963172378296,0.0856251965139309,0.931764368092758,0.993781252466819
"gene-VARPA_RS18365",3646.76004808238,-0.154466231702212,0.23685217092857,-0.652163039488444,0.514296000522036,0.904803164303249
"gene-VARPA_RS10115",195.712936447256,0.40757116168329,0.354478348807659,1.1497773081324,0.25023560368375,0.763636918232478
"gene-VARPA_RS23830",36919.4225685024,-0.174932087367526,0.306016853039852,-0.571642004777905,0.567564532118868,0.916832095370836
"gene-VARPA_RS07225",1215.78544237551,-0.0205481252608062,0.221057028915547,-0.0929539556448865,0.92594014085119,0.992701151702886
"gene-VARPA_RS03235",3877.9271553602,-0.00641893198223765,0.0836341120335027,-0.0767501660048272,0.938822295501759,0.994804838716376
"gene-VARPA_RS28090",2210.05462995839,0.0563797714271514,0.160779611300156,0.350664931773576,0.725839737289553,0.959905715635294
"gene-VARPA_RS09700",721.784813586383,-0.112586060970415,0.187503768797274,-0.600446922707677,0.548208424157864,0.913514219104324
"gene-VARPA_RS02845",229.323587700924,0.107009136481833,0.233870261151583,0.457557690126642,0.647270246466659,0.937300824800591
"gene-VARPA_RS14290",2156.28086617,-0.205023102931345,0.106113200907231,-1.93211684482675,0.0533450856701688,0.421523531049319
"gene-VARPA_RS26545",611.736846686045,0.0106108263679071,0.199833018783179,0.0530984640702444,0.957653455222689,0.996575064850038
"gene-VARPA_RS26615",6708.75397964497,0.661585790564853,0.213001008311655,3.1060218719568,0.00189622689409214,0.0709495081367146
"gene-VARPA_RS11170",5419.18782008039,-0.498608450763718,0.277929005533526,-1.79401372593899,0.0728109780347013,0.481992672176968
"gene-VARPA_RS17600",5626.69614238919,-0.357605525353638,0.176892883867927,-2.02159361945072,0.0432183517727938,0.383993143184823
"gene-VARPA_RS23580",137.102412784913,0.110253576665672,0.248413226142876,0.443831346573546,0.657164523282779,0.939653237183826
"gene-VARPA_RS03300",3582.85816232246,-0.0232915261032094,0.187345083993018,-0.124324191522834,0.90105859382675,0.988798108970378
"gene-VARPA_RS30285",2693.35069806852,0.125885696520151,0.121669229048503,1.03465516716611,0.300829980438667,0.80481075493037
"gene-VARPA_RS13980",2758.58458916863,0.14325593424852,0.21041664231733,0.680820360361398,0.495985165277738,0.901552394593485
"gene-VARPA_RS15930",4251.22031045951,-0.3498078886082,0.146613315587567,-2.38592168253144,0.0170363786739455,0.243533275288715
"gene-VARPA_RS09760",9983.46096101564,0.266364748051672,0.153115638859463,1.73963123581488,0.081923790827542,0.508902781405356
"gene-VARPA_RS30355",245.899927146398,0.30862233601704,0.272775252932047,1.13141618493494,0.257879962493657,0.770952304745305
"gene-VARPA_RS06140",3165.21840757016,-0.304374494429014,0.246945940361977,-1.23255516564823,0.217741772895127,0.721974699193486
"gene-VARPA_RS06075",4532.53736885342,-0.17148045060493,0.160807024817744,-1.06637412637466,0.286254552964201,0.795753311978008
"gene-VARPA_RS22890",1925.22749049324,-0.239720440665293,0.296956025389919,-0.807259055782845,0.419517248034821,0.873282415246823
"gene-VARPA_RS10660",3229.96730941072,-0.239609500079925,0.111100055293631,-2.15670009746305,0.0310290393986719,0.322657188406857
"gene-VARPA_RS30045",4223.02381161873,-0.131344481397822,0.272966851256247,-0.481173742501513,0.630393021008466,0.933770918104857
"gene-VARPA_RS23240",2160.26221505712,0.271290113099333,0.125402032257369,2.16336297120409,0.0305132732428005,0.321069989364797
"gene-VARPA_RS02955",65.2675217654124,-0.0406588784914852,0.293396601623068,-0.138579923102587,0.889782109252901,0.987117209596131
"gene-VARPA_RS29895",14187.8902852906,0.147801454773278,0.215391955027869,0.686197656519505,0.492588475379356,0.901552394593485
"gene-VARPA_RS20485",2740.35911959451,-0.162021275402875,0.190538509071345,-0.850333490025409,0.395139702151676,0.861478224568713
"gene-VARPA_RS15220",584.648261785161,0.232245873642974,0.15123148033747,1.53569794545899,0.124612479211427,0.587783836922088
"gene-VARPA_RS03415",572.685630417963,0.759089868153131,0.296265872458072,2.5621913919922,0.0104013981260835,0.186413082969591
"gene-VARPA_RS29095",4357.99092588711,0.22530126252932,0.879329282977329,0.256219446902155,0.797781393253676,0.9705543638664
"gene-VARPA_RS12940",3167.5189662129,0.017811815602547,0.242821350887129,0.0733535808835299,0.941524755120733,0.995383202138784
"gene-VARPA_RS07810",3324.34697864383,-0.00490204188916209,0.192211154053288,-0.0255034205132708,0.979653420200894,0.998388613649957
"gene-VARPA_RS29330",1541.40053539036,0.219321971382118,0.134077335301226,1.63578706937586,0.101884159189608,0.546614157530633
"gene-VARPA_RS17795",104.126578147632,-0.152923405950346,0.315974995868388,-0.483973124297605,0.628404942808907,0.933204865292565
"gene-VARPA_RS07030",1651.6073024104,-0.563763943370331,0.27077908739896,-2.08200695550648,0.0373418344026127,0.354247575498171
"gene-VARPA_RS00650",4946.70508513557,0.62252666239174,0.56542113896976,1.10099644227315,0.270898205575954,0.783379887915462
"gene-VARPA_RS29350",351.732800443905,0.117014201800367,0.264437792446003,0.442501810040108,0.658126120788112,0.940009272507368
"gene-VARPA_RS11905",382.29361258384,0.0190541394198668,0.422413252704455,0.0451078163335898,0.964021371232609,0.996575064850038
"gene-VARPA_RS05685",2768.53859362334,-0.0201668840481221,0.0786390739513798,-0.256448646134753,0.797604429184977,0.9705543638664
"gene-VARPA_RS15295",6311.17896818363,0.157801574037861,0.201678058263946,0.782442945931867,0.433954303177634,0.879747039980842
"gene-VARPA_RS28470",3595.39490678699,-0.355796942645601,0.182003545737863,-1.9548901709753,0.0505960349453259,0.411981278511299
"gene-VARPA_RS14255",540.305486718468,-0.768977990334846,0.203280041344567,-3.78285042273974,0.000155042592816822,0.0137349496930667
"gene-VARPA_RS05490",17235.3337274377,1.16037973667688,0.387402685846138,2.99528056740872,0.00274192506078691,0.0843434294420144
"gene-VARPA_RS12370",70.8910377134036,-0.066147096188657,0.379199299537276,-0.174438867026849,0.861520571066394,0.981997235721525
"gene-VARPA_RS17825",86.0748919045327,0.253383327916345,0.21392913339933,1.18442646819574,0.236244287905095,0.743151744303026
"gene-VARPA_RS30780",3273.7674532777,-0.335609758328814,0.225927658565441,-1.48547442336107,0.137418193744648,0.60734203897121
"gene-VARPA_RS29640",1392.88013256244,-0.142428658442405,0.146023075261608,-0.975384597175726,0.329369521127372,0.823082279022211
"gene-VARPA_RS00860",39.8965865008691,-0.645004663103613,1.12955517368642,-0.571025371871453,0.567982444345603,0.916832095370836
"gene-VARPA_RS24900",5026.4079562252,-0.0403979710074948,0.228889232499803,-0.17649572488094,0.859904507014625,0.981997235721525
"gene-VARPA_RS30390",6478.06527278145,-0.0588055408973523,0.354685079284158,-0.165796489144783,0.868317109141184,0.983920071835738
"gene-VARPA_RS03585",1077.56298345118,-0.0212056961797925,0.224402996309324,-0.094498275551374,0.924713352227637,0.992688112826775
"gene-VARPA_RS01030",5583.15423398998,0.273211390225241,0.286011915944406,0.955244781753593,0.339453924328797,0.825555206203403
"gene-VARPA_RS06380",15417.1129558191,0.154137194983039,0.175658653047783,0.877481366893496,0.380225235201237,0.851702463369211
"gene-VARPA_RS22515",32261.5472211407,-4.34777925302918,0.920591151496736,-4.72281234287379,2.32605461039974e-06,0.000737481735423582
"gene-VARPA_RS01485",11098.057928703,-0.172654025491843,0.369901411086407,-0.466756871742541,0.640673835398452,0.937207184176851
"gene-VARPA_RS19520",468.016409183219,-1.33117441963059,0.467704787496316,-2.84618514759394,0.00442464605573409,0.112940965422636
"gene-VARPA_RS24370",714.270514109774,0.187119458889942,0.232861621520705,0.803565042912424,0.42164821857563,0.875261498518124
"gene-VARPA_RS02205",13456.9395266804,0.296451956708081,0.1757024419247,1.68723868297248,0.0915574660058032,0.528770947733275
"gene-VARPA_RS24140",1895.1617993983,-0.109973875728268,0.137655136379218,-0.798908624995345,0.424343397402174,0.876762407365756
"gene-VARPA_RS25360",30.6914414920322,-0.0630871033689064,0.437317827663595,-0.14425916205144,0.885295824891622,0.987117209596131
"gene-VARPA_RS17360",132.472152482334,0.348389040782285,0.237093345899636,1.46941720131514,0.141719664543258,0.615959061478054
